customer_id,custom_segment
CUST-06175,VIP
CUST-06176,At Risk
CUST-06177,Loyal
CUST-06178,At Risk
CUST-06179,New Joiner
CUST-06180,Loyal
CUST-06181,New Joiner
CUST-06182,Dormant
CUST-06183,Loyal
CUST-06184,Loyal
CUST-06185,Loyal
CUST-06186,At Risk
CUST-06187,New Joiner
CUST-06188,Dormant
CUST-06189,At Risk
CUST-06190,Loyal
CUST-06191,Dormant
CUST-06192,Dormant
CUST-06193,New Joiner
CUST-06194,At Risk
CUST-06195,Dormant
CUST-06196,New Joiner
CUST-06197,At Risk
CUST-06198,At Risk
CUST-06199,Dormant
CUST-06200,At Risk
CUST-06201,Dormant
CUST-06202,Dormant
CUST-06203,New Joiner
CUST-06204,Loyal
CUST-06205,New Joiner
CUST-06206,Dormant
CUST-06207,Loyal
CUST-06208,New Joiner
CUST-06209,Loyal
CUST-06210,VIP
CUST-06211,Loyal
CUST-06212,At Risk
CUST-06213,Loyal
CUST-06214,New Joiner
CUST-06215,Loyal
CUST-06216,Loyal
CUST-06217,At Risk
CUST-06218,Loyal
CUST-06219,Loyal
CUST-06220,New Joiner
CUST-06221,At Risk
CUST-06222,Loyal
CUST-06223,Loyal
CUST-06224,New Joiner
CUST-06225,At Risk
CUST-06226,VIP
CUST-06227,Dormant
CUST-06228,Dormant
CUST-06229,At Risk
CUST-06230,Loyal
CUST-06231,VIP
CUST-06232,New Joiner
CUST-06233,At Risk
CUST-06234,Loyal
CUST-06235,At Risk
CUST-06236,Dormant
CUST-06237,Loyal
CUST-06238,Loyal
CUST-06239,At Risk
CUST-06240,At Risk
CUST-06241,Loyal
CUST-06242,VIP
CUST-06243,Dormant
CUST-06244,At Risk
CUST-06245,VIP
CUST-06246,Loyal
CUST-06247,New Joiner
CUST-06248,VIP
CUST-06249,Loyal
CUST-06250,Dormant
CUST-06251,Loyal
CUST-06252,Loyal
CUST-06253,Loyal
CUST-06254,Loyal
CUST-06255,Dormant
CUST-06256,New Joiner
CUST-06257,At Risk
CUST-06258,Dormant
CUST-06259,New Joiner
CUST-06260,New Joiner
CUST-06261,Dormant
CUST-06262,Loyal
CUST-06263,Loyal
CUST-06264,Dormant
CUST-06265,Dormant
CUST-06266,At Risk
CUST-06267,VIP
CUST-06268,Loyal
CUST-06269,Loyal
CUST-06270,At Risk
CUST-06271,Dormant
CUST-06272,Loyal
CUST-06273,New Joiner
CUST-06274,Dormant
CUST-06275,Loyal
CUST-06276,At Risk
CUST-06277,Loyal
CUST-06278,Dormant
CUST-06279,New Joiner
CUST-06280,Loyal
CUST-06281,At Risk
CUST-06282,Dormant
CUST-06283,New Joiner
CUST-06284,New Joiner
CUST-06285,Dormant
CUST-06286,Dormant
CUST-06287,New Joiner
CUST-06288,VIP
CUST-06289,Loyal
CUST-06290,Dormant
CUST-06291,Loyal
CUST-06292,Loyal
CUST-06293,At Risk
CUST-06294,Dormant
CUST-06295,New Joiner
CUST-06296,VIP
CUST-06297,Dormant
CUST-06298,VIP
CUST-06299,At Risk
CUST-06300,At Risk
CUST-06301,Loyal
CUST-06302,At Risk
CUST-06303,Dormant
CUST-06304,New Joiner
CUST-06305,Dormant
CUST-06306,VIP
CUST-06307,At Risk
CUST-06308,Loyal
CUST-06309,VIP
CUST-06310,Loyal
CUST-06311,Loyal
CUST-06312,At Risk
CUST-06313,Loyal
CUST-06314,At Risk
CUST-06315,Loyal
CUST-06316,VIP
CUST-06317,At Risk
CUST-06318,Loyal
CUST-06319,Dormant
CUST-06320,Loyal
CUST-06321,Dormant
CUST-06322,Dormant
CUST-06323,Dormant
CUST-06324,Loyal
CUST-06325,Loyal
CUST-06326,Dormant
CUST-06327,New Joiner
CUST-06328,Dormant
CUST-06329,Loyal
CUST-06330,Loyal
CUST-06331,New Joiner
CUST-06332,Loyal
CUST-06333,At Risk
CUST-06334,Loyal
CUST-06335,New Joiner
CUST-06336,Dormant
CUST-06337,Dormant
CUST-06338,VIP
CUST-06339,Dormant
CUST-06340,Dormant
CUST-06341,Loyal
CUST-06342,Loyal
CUST-06343,Dormant
CUST-06344,Dormant
CUST-06345,At Risk
CUST-06346,Dormant
CUST-06347,Dormant
CUST-06348,Dormant
CUST-06349,At Risk
CUST-06350,At Risk
CUST-06351,At Risk
CUST-06352,At Risk
CUST-06353,Loyal
CUST-06354,Loyal
CUST-06355,At Risk
CUST-06356,At Risk
CUST-06357,New Joiner
CUST-06358,At Risk
CUST-06359,Loyal
CUST-06360,VIP
CUST-06361,Loyal
CUST-06362,At Risk
CUST-06363,Loyal
CUST-06364,Dormant
CUST-06365,New Joiner
CUST-06366,Loyal
CUST-06367,Dormant
CUST-06368,Loyal
CUST-06369,Dormant
CUST-06370,Loyal
CUST-06371,VIP
CUST-06372,At Risk
CUST-06373,At Risk
CUST-06374,VIP
CUST-06375,Dormant
CUST-06376,At Risk
CUST-06377,VIP
CUST-06378,Dormant
CUST-06379,Dormant
CUST-06380,At Risk
CUST-06381,Dormant
CUST-06382,Dormant
CUST-06383,Loyal
CUST-06384,New Joiner
CUST-06385,Dormant
CUST-06386,VIP
CUST-06387,Loyal
CUST-06388,Loyal
CUST-06389,New Joiner
CUST-06390,Loyal
CUST-06391,Loyal
CUST-06392,At Risk
CUST-06393,New Joiner
CUST-06394,Dormant
CUST-06395,At Risk
CUST-06396,New Joiner
CUST-06397,Loyal
CUST-06398,Loyal
CUST-06399,Loyal
CUST-06400,Loyal
CUST-06401,Dormant
CUST-06402,New Joiner
CUST-06403,VIP
CUST-06404,Loyal
CUST-06405,At Risk
CUST-06406,Dormant
CUST-06407,Loyal
CUST-06408,Loyal
CUST-06409,At Risk
CUST-06410,Dormant
CUST-06411,At Risk
CUST-06412,New Joiner
CUST-06413,New Joiner
CUST-06414,Dormant
CUST-06415,VIP
CUST-06416,At Risk
CUST-06417,Loyal
CUST-06418,At Risk
CUST-06419,Dormant
CUST-06420,At Risk
CUST-06421,VIP
CUST-06422,Dormant
CUST-06423,At Risk
CUST-06424,At Risk
CUST-06425,Dormant
CUST-06426,New Joiner
CUST-06427,Dormant
CUST-06428,At Risk
CUST-06429,At Risk
CUST-06430,VIP
CUST-06431,Loyal
CUST-06432,Dormant
CUST-06433,At Risk
CUST-06434,At Risk
CUST-06435,New Joiner
CUST-06436,Loyal
CUST-06437,Dormant
CUST-06438,Loyal
CUST-06439,Loyal
CUST-06440,Dormant
CUST-06441,Dormant
CUST-06442,Dormant
CUST-06443,At Risk
CUST-06444,New Joiner
CUST-06445,Dormant
CUST-06446,New Joiner
CUST-06447,New Joiner
CUST-06448,Dormant
CUST-06449,Dormant
CUST-06450,VIP
CUST-06451,At Risk
CUST-06452,Dormant
CUST-06453,Loyal
CUST-06454,Dormant
CUST-06455,Loyal
CUST-06456,VIP
CUST-06457,Loyal
CUST-06458,At Risk
CUST-06459,Loyal
CUST-06460,Dormant
CUST-06461,VIP
CUST-06462,New Joiner
CUST-06463,New Joiner
CUST-06464,At Risk
CUST-06465,New Joiner
CUST-06466,At Risk
CUST-06467,Loyal
CUST-06468,Loyal
CUST-06469,Loyal
CUST-06470,Dormant
CUST-06471,New Joiner
CUST-06472,VIP
CUST-06473,Loyal
CUST-06474,VIP
CUST-06475,At Risk
CUST-06476,VIP
CUST-06477,Loyal
CUST-06478,Dormant
CUST-06479,New Joiner
CUST-06480,Loyal
CUST-06481,Dormant
CUST-06482,Dormant
CUST-06483,New Joiner
CUST-06484,At Risk
CUST-06485,At Risk
CUST-06486,At Risk
CUST-06487,New Joiner
CUST-06488,Dormant
CUST-06489,Loyal
CUST-06490,New Joiner
CUST-06491,Loyal
CUST-06492,Loyal
CUST-06493,Dormant
CUST-06494,Loyal
CUST-06495,Dormant
CUST-06496,Loyal
CUST-06497,Loyal
CUST-06498,VIP
CUST-06499,VIP
CUST-06500,Loyal
CUST-06501,At Risk
CUST-06502,New Joiner
CUST-06503,New Joiner
CUST-06504,Loyal
CUST-06505,Loyal
CUST-06506,At Risk
CUST-06507,At Risk
CUST-06508,Loyal
CUST-06509,Loyal
CUST-06510,Loyal
CUST-06511,Dormant
CUST-06512,Loyal
CUST-06513,Dormant
CUST-06514,VIP
CUST-06515,Dormant
CUST-06516,Loyal
CUST-06517,Dormant
CUST-06518,Loyal
CUST-06519,VIP
CUST-06520,VIP
CUST-06521,Dormant
CUST-06522,Loyal
CUST-06523,Dormant
CUST-06524,At Risk
CUST-06525,New Joiner
CUST-06526,Loyal
CUST-06527,Loyal
CUST-06528,Dormant
CUST-06529,Loyal
CUST-06530,Loyal
CUST-06531,Dormant
CUST-06532,Loyal
CUST-06533,Dormant
CUST-06534,At Risk
CUST-06535,Dormant
CUST-06536,Loyal
CUST-06537,Loyal
CUST-06538,At Risk
CUST-06539,VIP
CUST-06540,VIP
CUST-06541,Loyal
CUST-06542,At Risk
CUST-06543,At Risk
CUST-06544,Loyal
CUST-06545,Dormant
CUST-06546,Dormant
CUST-06547,At Risk
CUST-06548,Dormant
CUST-06549,At Risk
CUST-06550,New Joiner
CUST-06551,At Risk
CUST-06552,VIP
CUST-06553,VIP
CUST-06554,VIP
CUST-06555,At Risk
CUST-06556,VIP
CUST-06557,Dormant
CUST-06558,VIP
CUST-06559,At Risk
CUST-06560,Dormant
CUST-06561,Loyal
CUST-06562,At Risk
CUST-06563,VIP
CUST-06564,VIP
CUST-06565,At Risk
CUST-06566,New Joiner
CUST-06567,At Risk
CUST-06568,Loyal
CUST-06569,Loyal
CUST-06570,At Risk
CUST-06571,Dormant
CUST-06572,At Risk
CUST-06573,Loyal
CUST-06574,VIP
CUST-06575,Dormant
CUST-06576,Loyal
CUST-06577,Dormant
CUST-06578,New Joiner
CUST-06579,New Joiner
CUST-06580,Dormant
CUST-06581,Dormant
CUST-06582,At Risk
CUST-06583,At Risk
CUST-06584,Loyal
CUST-06585,Dormant
CUST-06586,Dormant
CUST-06587,Loyal
CUST-06588,Dormant
CUST-06589,VIP
CUST-06590,Dormant
CUST-06591,At Risk
CUST-06592,Loyal
CUST-06593,VIP
CUST-06594,Loyal
CUST-06595,Dormant
CUST-06596,At Risk
CUST-06597,At Risk
CUST-06598,At Risk
CUST-06599,New Joiner
CUST-06600,Loyal
CUST-06601,At Risk
CUST-06602,Loyal
CUST-06603,New Joiner
CUST-06604,Dormant
CUST-06605,Dormant
CUST-06606,Dormant
CUST-06607,Dormant
CUST-06608,VIP
CUST-06609,Loyal
CUST-06610,VIP
CUST-06611,Loyal
CUST-06612,Loyal
CUST-06613,Loyal
CUST-06614,New Joiner
CUST-06615,Loyal
CUST-06616,New Joiner
CUST-06617,Loyal
CUST-06618,New Joiner
CUST-06619,Loyal
CUST-06620,New Joiner
CUST-06621,At Risk
CUST-06622,New Joiner
CUST-06623,Loyal
CUST-06624,Loyal
CUST-06625,Loyal
CUST-06626,At Risk
CUST-06627,At Risk
CUST-06628,VIP
CUST-06629,Loyal
CUST-06630,Loyal
CUST-06631,Dormant
CUST-06632,Loyal
CUST-06633,Dormant
CUST-06634,At Risk
CUST-06635,Loyal
CUST-06636,New Joiner
CUST-06637,Dormant
CUST-06638,At Risk
CUST-06639,At Risk
CUST-06640,Dormant
CUST-06641,Dormant
CUST-06642,VIP
CUST-06643,New Joiner
CUST-06644,VIP
CUST-06645,At Risk
CUST-06646,Loyal
CUST-06647,Dormant
CUST-06648,Loyal
CUST-06649,VIP
CUST-06650,VIP
CUST-06651,At Risk
CUST-06652,Dormant
CUST-06653,Loyal
CUST-06654,VIP
CUST-06655,New Joiner
CUST-06656,Dormant
CUST-06657,Dormant
CUST-06658,Loyal
CUST-06659,Dormant
CUST-06660,At Risk
CUST-06661,At Risk
CUST-06662,Dormant
CUST-06663,Dormant
CUST-06664,Dormant
CUST-06665,Loyal
CUST-06666,VIP
CUST-06667,Loyal
CUST-06668,Dormant
CUST-06669,At Risk
CUST-06670,At Risk
CUST-06671,Dormant
CUST-06672,New Joiner
CUST-06673,Loyal
CUST-06674,At Risk
CUST-06675,Dormant
CUST-06676,At Risk
CUST-06677,Dormant
CUST-06678,Loyal
CUST-06679,Dormant
CUST-06680,Dormant
CUST-06681,At Risk
CUST-06682,Loyal
CUST-06683,VIP
CUST-06684,Loyal
CUST-06685,Dormant
CUST-06686,VIP
CUST-06687,Dormant
CUST-06688,Dormant
CUST-06689,Dormant
CUST-06690,At Risk
CUST-06691,Dormant
CUST-06692,At Risk
CUST-06693,New Joiner
CUST-06694,Dormant
CUST-06695,Loyal
CUST-06696,VIP
CUST-06697,Loyal
CUST-06698,Dormant
CUST-06699,Dormant
CUST-06700,At Risk
CUST-06701,VIP
CUST-06702,Loyal
CUST-06703,Dormant
CUST-06704,At Risk
CUST-06705,Loyal
CUST-06706,Dormant
CUST-06707,New Joiner
CUST-06708,Dormant
CUST-06709,Loyal
CUST-06710,Loyal
CUST-06711,Dormant
CUST-06712,At Risk
CUST-06713,At Risk
CUST-06714,Dormant
CUST-06715,VIP
CUST-06716,Loyal
CUST-06717,Dormant
CUST-06718,New Joiner
CUST-06719,Dormant
CUST-06720,VIP
CUST-06721,Loyal
CUST-06722,Loyal
CUST-06723,Dormant
CUST-06724,Dormant
CUST-06725,New Joiner
CUST-06726,At Risk
CUST-06727,VIP
CUST-06728,Loyal
CUST-06729,VIP
CUST-06730,New Joiner
CUST-06731,Loyal
CUST-06732,Dormant
CUST-06733,At Risk
CUST-06734,Loyal
CUST-06735,Dormant
CUST-06736,Loyal
CUST-06737,Loyal
CUST-06738,At Risk
CUST-06739,Dormant
CUST-06740,Loyal
CUST-06741,At Risk
CUST-06742,VIP
CUST-06743,At Risk
CUST-06744,Dormant
CUST-06745,New Joiner
CUST-06746,Loyal
CUST-06747,Dormant
CUST-06748,New Joiner
CUST-06749,Dormant
CUST-06750,VIP
CUST-06751,Loyal
CUST-06752,At Risk
CUST-06753,VIP
CUST-06754,Dormant
CUST-06755,Loyal
CUST-06756,New Joiner
CUST-06757,At Risk
CUST-06758,VIP
CUST-06759,Dormant
CUST-06760,New Joiner
CUST-06761,New Joiner
CUST-06762,Loyal
CUST-06763,Dormant
CUST-06764,At Risk
CUST-06765,Dormant
CUST-06766,Dormant
CUST-06767,Loyal
CUST-06768,Loyal
CUST-06769,Loyal
CUST-06770,Dormant
CUST-06771,VIP
CUST-06772,Loyal
CUST-06773,New Joiner
CUST-06774,Dormant
CUST-06775,New Joiner
CUST-06776,VIP
CUST-06777,Dormant
CUST-06778,VIP
CUST-06779,Loyal
CUST-06780,At Risk
CUST-06781,At Risk
CUST-06782,At Risk
CUST-06783,At Risk
CUST-06784,VIP
CUST-06785,At Risk
CUST-06786,New Joiner
CUST-06787,Dormant
CUST-06788,At Risk
CUST-06789,Dormant
CUST-06790,Loyal
CUST-06791,Dormant
CUST-06792,Loyal
CUST-06793,New Joiner
CUST-06794,Loyal
CUST-06795,At Risk
CUST-06796,Loyal
CUST-06797,Loyal
CUST-06798,Dormant
CUST-06799,Dormant
CUST-06800,Dormant
CUST-06801,VIP
CUST-06802,New Joiner
CUST-06803,At Risk
CUST-06804,Dormant
CUST-06805,Dormant
CUST-06806,Dormant
CUST-06807,Dormant
CUST-06808,Loyal
CUST-06809,Loyal
CUST-06810,Loyal
CUST-06811,Dormant
CUST-06812,At Risk
CUST-06813,Dormant
CUST-06814,Loyal
CUST-06815,Loyal
CUST-06816,Loyal
CUST-06817,Dormant
CUST-06818,Dormant
CUST-06819,VIP
CUST-06820,Loyal
CUST-06821,Dormant
CUST-06822,At Risk
CUST-06823,Loyal
CUST-06824,Dormant
CUST-06825,VIP
CUST-06826,Dormant
CUST-06827,New Joiner
CUST-06828,At Risk
CUST-06829,Loyal
CUST-06830,At Risk
CUST-06831,Dormant
CUST-06832,Dormant
CUST-06833,Loyal
CUST-06834,At Risk
CUST-06835,At Risk
CUST-06836,Dormant
CUST-06837,Dormant
CUST-06838,At Risk
CUST-06839,VIP
CUST-06840,New Joiner
CUST-06841,Dormant
CUST-06842,New Joiner
CUST-06843,Loyal
CUST-06844,At Risk
CUST-06845,Loyal
CUST-06846,Loyal
CUST-06847,At Risk
CUST-06848,At Risk
CUST-06849,VIP
CUST-06850,Loyal
CUST-06851,Loyal
CUST-06852,At Risk
CUST-06853,Dormant
CUST-06854,New Joiner
CUST-06855,Dormant
CUST-06856,At Risk
CUST-06857,Loyal
CUST-06858,At Risk
CUST-06859,Dormant
CUST-06860,Loyal
CUST-06861,Loyal
CUST-06862,Loyal
CUST-06863,Dormant
CUST-06864,New Joiner
CUST-06865,At Risk
CUST-06866,VIP
CUST-06867,Loyal
CUST-06868,Loyal
CUST-06869,Dormant
CUST-06870,Loyal
CUST-06871,At Risk
CUST-06872,Loyal
CUST-06873,New Joiner
CUST-06874,Loyal
CUST-06875,Loyal
CUST-06876,Loyal
CUST-06877,Loyal
CUST-06878,Dormant
CUST-06879,New Joiner
CUST-06880,New Joiner
CUST-06881,Loyal
CUST-06882,Loyal
CUST-06883,At Risk
CUST-06884,Loyal
CUST-06885,Loyal
CUST-06886,At Risk
CUST-06887,Dormant
CUST-06888,At Risk
CUST-06889,New Joiner
CUST-06890,Dormant
CUST-06891,At Risk
CUST-06892,Loyal
CUST-06893,New Joiner
CUST-06894,Dormant
CUST-06895,At Risk
CUST-06896,At Risk
CUST-06897,New Joiner
CUST-06898,New Joiner
CUST-06899,VIP
CUST-06900,Loyal
CUST-06901,VIP
CUST-06902,Loyal
CUST-06903,New Joiner
CUST-06904,New Joiner
CUST-06905,New Joiner
CUST-06906,Dormant
CUST-06907,New Joiner
CUST-06908,At Risk
CUST-06909,Loyal
CUST-06910,At Risk
CUST-06911,Loyal
CUST-06912,At Risk
CUST-06913,Dormant
CUST-06914,Loyal
CUST-06915,Dormant
CUST-06916,Dormant
CUST-06917,Dormant
CUST-06918,New Joiner
CUST-06919,At Risk
CUST-06920,VIP
CUST-06921,Loyal
CUST-06922,Dormant
CUST-06923,At Risk
CUST-06924,Dormant
CUST-06925,Dormant
CUST-06926,VIP
CUST-06927,New Joiner
CUST-06928,Dormant
CUST-06929,Dormant
CUST-06930,Dormant
CUST-06931,At Risk
CUST-06932,At Risk
CUST-06933,New Joiner
CUST-06934,At Risk
CUST-06935,New Joiner
CUST-06936,VIP
CUST-06937,At Risk
CUST-06938,Dormant
CUST-06939,At Risk
CUST-06940,Loyal
CUST-06941,New Joiner
CUST-06942,Loyal
CUST-06943,Loyal
CUST-06944,Loyal
CUST-06945,At Risk
CUST-06946,Dormant
CUST-06947,At Risk
CUST-06948,At Risk
CUST-06949,VIP
CUST-06950,New Joiner
CUST-06951,New Joiner
CUST-06952,VIP
CUST-06953,Loyal
CUST-06954,VIP
CUST-06955,Dormant
CUST-06956,Loyal
CUST-06957,New Joiner
CUST-06958,Dormant
CUST-06959,Dormant
CUST-06960,At Risk
CUST-06961,Loyal
CUST-06962,Dormant
CUST-06963,Dormant
CUST-06964,At Risk
CUST-06965,VIP
CUST-06966,Dormant
CUST-06967,Dormant
CUST-06968,Loyal
CUST-06969,At Risk
CUST-06970,Dormant
CUST-06971,Loyal
CUST-06972,Loyal
CUST-06973,Loyal
CUST-06974,Loyal
CUST-06975,Loyal
CUST-06976,Dormant
CUST-06977,New Joiner
CUST-06978,At Risk
CUST-06979,Loyal
CUST-06980,Dormant
CUST-06981,At Risk
CUST-06982,Loyal
CUST-06983,Dormant
CUST-06984,Loyal
CUST-06985,Loyal
CUST-06986,At Risk
CUST-06987,Loyal
CUST-06988,New Joiner
CUST-06989,New Joiner
CUST-06990,At Risk
CUST-06991,At Risk
CUST-06992,Dormant
CUST-06993,VIP
CUST-06994,Dormant
CUST-06995,Dormant
CUST-06996,Dormant
CUST-06997,At Risk
CUST-06998,New Joiner
CUST-06999,VIP
CUST-07000,New Joiner
CUST-07001,VIP
CUST-07002,Loyal
CUST-07003,VIP
CUST-07004,Loyal
CUST-07005,Loyal
CUST-07006,At Risk
CUST-07007,Dormant
CUST-07008,VIP
CUST-07009,New Joiner
CUST-07010,VIP
CUST-07011,At Risk
CUST-07012,Loyal
CUST-07013,At Risk
CUST-07014,Dormant
CUST-07015,VIP
CUST-07016,Loyal
CUST-07017,VIP
CUST-07018,New Joiner
CUST-07019,Loyal
CUST-07020,At Risk
CUST-07021,At Risk
CUST-07022,Loyal
CUST-07023,At Risk
CUST-07024,Dormant
CUST-07025,Loyal
CUST-07026,At Risk
CUST-07027,Loyal
CUST-07028,Loyal
CUST-07029,Loyal
CUST-07030,At Risk
CUST-07031,At Risk
CUST-07032,Dormant
CUST-07033,Loyal
CUST-07034,At Risk
CUST-07035,Dormant
CUST-07036,Loyal
CUST-07037,VIP
CUST-07038,At Risk
CUST-07039,Dormant
CUST-07040,Dormant
CUST-07041,At Risk
CUST-07042,Loyal
CUST-07043,VIP
CUST-07044,New Joiner
CUST-07045,Loyal
CUST-07046,Loyal
CUST-07047,Loyal
CUST-07048,Loyal
CUST-07049,Dormant
CUST-07050,New Joiner
CUST-07051,Dormant
CUST-07052,Dormant
CUST-07053,At Risk
CUST-07054,At Risk
CUST-07055,Loyal
CUST-07056,Dormant
CUST-07057,New Joiner
CUST-07058,Loyal
CUST-07059,Dormant
CUST-07060,Dormant
CUST-07061,Loyal
CUST-07062,Dormant
CUST-07063,New Joiner
CUST-07064,Loyal
CUST-07065,At Risk
CUST-07066,At Risk
CUST-07067,Dormant
CUST-07068,Dormant
CUST-07069,Dormant
CUST-07070,Dormant
CUST-07071,Loyal
CUST-07072,At Risk
CUST-07073,Dormant
CUST-07074,Loyal
CUST-07075,VIP
CUST-07076,Loyal
CUST-07077,Loyal
CUST-07078,Dormant
CUST-07079,Dormant
CUST-07080,Loyal
CUST-07081,Loyal
CUST-07082,Dormant
CUST-07083,Loyal
CUST-07084,New Joiner
CUST-07085,At Risk
CUST-07086,New Joiner
CUST-07087,At Risk
CUST-07088,Dormant
CUST-07089,Loyal
CUST-07090,Dormant
CUST-07091,At Risk
CUST-07092,Dormant
CUST-07093,New Joiner
CUST-07094,Dormant
CUST-07095,At Risk
CUST-07096,Dormant
CUST-07097,New Joiner
CUST-07098,New Joiner
CUST-07099,VIP
CUST-07100,New Joiner
CUST-07101,Loyal
CUST-07102,At Risk
CUST-07103,Loyal
CUST-07104,Loyal
CUST-07105,At Risk
CUST-07106,At Risk
CUST-07107,Dormant
CUST-07108,Loyal
CUST-07109,At Risk
CUST-07110,Dormant
CUST-07111,Dormant
CUST-07112,New Joiner
CUST-07113,At Risk
CUST-07114,Dormant
CUST-07115,New Joiner
CUST-07116,At Risk
CUST-07117,At Risk
CUST-07118,Dormant
CUST-07119,Dormant
CUST-07120,Dormant
CUST-07121,VIP
CUST-07122,VIP
CUST-07123,At Risk
CUST-07124,Dormant
CUST-07125,Loyal
CUST-07126,Loyal
CUST-07127,Dormant
CUST-07128,VIP
CUST-07129,Dormant
CUST-07130,Loyal
CUST-07131,New Joiner
CUST-07132,Loyal
CUST-07133,Dormant
CUST-07134,VIP
CUST-07135,Dormant
CUST-07136,New Joiner
CUST-07137,At Risk
CUST-07138,Loyal
CUST-07139,Loyal
CUST-07140,VIP
CUST-07141,Dormant
CUST-07142,Loyal
CUST-07143,Loyal
CUST-07144,At Risk
CUST-07145,Loyal
CUST-07146,Dormant
CUST-07147,At Risk
CUST-07148,Dormant
CUST-07149,Loyal
CUST-07150,Dormant
CUST-07151,Loyal
CUST-07152,New Joiner
CUST-07153,Dormant
CUST-07154,Loyal
CUST-07155,New Joiner
CUST-07156,Loyal
CUST-07157,Dormant
CUST-07158,At Risk
CUST-07159,Dormant
CUST-07160,Loyal
CUST-07161,New Joiner
CUST-07162,Dormant
CUST-07163,Loyal
CUST-07164,Loyal
CUST-07165,Loyal
CUST-07166,At Risk
CUST-07167,Dormant
CUST-07168,Loyal
CUST-07169,Dormant
CUST-07170,Dormant
CUST-07171,Dormant
CUST-07172,At Risk
CUST-07173,Dormant
CUST-07174,Dormant
CUST-07175,Dormant
CUST-07176,Dormant
CUST-07177,New Joiner
CUST-07178,Loyal
CUST-07179,New Joiner
CUST-07180,At Risk
CUST-07181,Dormant
CUST-07182,Dormant
CUST-07183,Dormant
CUST-07184,Dormant
CUST-07185,Dormant
CUST-07186,Dormant
CUST-07187,At Risk
CUST-07188,Dormant
CUST-07189,At Risk
CUST-07190,At Risk
CUST-07191,Dormant
CUST-07192,Dormant
CUST-07193,Loyal
CUST-07194,Dormant
CUST-07195,Loyal
CUST-07196,Loyal
CUST-07197,VIP
CUST-07198,VIP
CUST-07199,VIP
CUST-07200,New Joiner
CUST-07201,Dormant
CUST-07202,VIP
CUST-07203,Dormant
CUST-07204,Loyal
CUST-07205,VIP
CUST-07206,Dormant
CUST-07207,Dormant
CUST-07208,Loyal
CUST-07209,Loyal
CUST-07210,Dormant
CUST-07211,New Joiner
CUST-07212,New Joiner
CUST-07213,Dormant
CUST-07214,Loyal
CUST-07215,At Risk
CUST-07216,Dormant
CUST-07217,Dormant
CUST-07218,Loyal
CUST-07219,Loyal
CUST-07220,Loyal
CUST-07221,Dormant
CUST-07222,VIP
CUST-07223,Dormant
CUST-07224,At Risk
CUST-07225,VIP
CUST-07226,VIP
CUST-07227,Loyal
CUST-07228,Dormant
CUST-07229,At Risk
CUST-07230,Dormant
CUST-07231,New Joiner
CUST-07232,New Joiner
CUST-07233,Loyal
CUST-07234,Dormant
CUST-07235,At Risk
CUST-07236,New Joiner
CUST-07237,Dormant
CUST-07238,New Joiner
CUST-07239,Dormant
CUST-07240,Loyal
CUST-07241,Loyal
CUST-07242,Loyal
CUST-07243,New Joiner
CUST-07244,At Risk
CUST-07245,Dormant
CUST-07246,Loyal
CUST-07247,Loyal
CUST-07248,Dormant
CUST-07249,At Risk
CUST-07250,At Risk
CUST-07251,Loyal
CUST-07252,Dormant
CUST-07253,New Joiner
CUST-07254,New Joiner
CUST-07255,New Joiner
CUST-07256,Dormant
CUST-07257,Loyal
CUST-07258,Loyal
CUST-07259,Loyal
CUST-07260,Dormant
CUST-07261,New Joiner
CUST-07262,Dormant
CUST-07263,New Joiner
CUST-07264,Loyal
CUST-07265,Loyal
CUST-07266,Dormant
CUST-07267,At Risk
CUST-07268,Dormant
CUST-07269,New Joiner
CUST-07270,New Joiner
CUST-07271,Dormant
CUST-07272,Loyal
CUST-07273,Loyal
CUST-07274,Loyal
CUST-07275,Loyal
CUST-07276,New Joiner
CUST-07277,Loyal
CUST-07278,At Risk
CUST-07279,Dormant
CUST-07280,Dormant
CUST-07281,Dormant
CUST-07282,Loyal
CUST-07283,At Risk
CUST-07284,Dormant
CUST-07285,New Joiner
CUST-07286,Dormant
CUST-07287,Dormant
CUST-07288,Loyal
CUST-07289,Loyal
CUST-07290,New Joiner
CUST-07291,At Risk
CUST-07292,New Joiner
CUST-07293,At Risk
CUST-07294,Dormant
CUST-07295,At Risk
CUST-07296,Loyal
CUST-07297,At Risk
CUST-07298,Loyal
CUST-07299,Loyal
CUST-07300,Dormant
CUST-07301,New Joiner
CUST-07302,Loyal
CUST-07303,Loyal
CUST-07304,Dormant
CUST-07305,New Joiner
CUST-07306,Dormant
CUST-07307,At Risk
CUST-07308,At Risk
CUST-07309,New Joiner
CUST-07310,VIP
CUST-07311,At Risk
CUST-07312,Dormant
CUST-07313,At Risk
CUST-07314,Loyal
CUST-07315,Loyal
CUST-07316,At Risk
CUST-07317,Loyal
CUST-07318,Dormant
CUST-07319,New Joiner
CUST-07320,Loyal
CUST-07321,Dormant
CUST-07322,Loyal
CUST-07323,At Risk
CUST-07324,Loyal
CUST-07325,Loyal
CUST-07326,Loyal
CUST-07327,Dormant
CUST-07328,Loyal
CUST-07329,New Joiner
CUST-07330,Dormant
CUST-07331,Loyal
CUST-07332,VIP
CUST-07333,VIP
CUST-07334,VIP
CUST-07335,VIP
CUST-07336,At Risk
